Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days
SH11469,Warehouse_DEN,Denver,FedEx,2023-12-11,2023-12-12,70.6,151.86,Delivered,323,1
SH11470,Warehouse_SF,Phoenix,DHL,2023-08-20,2023-08-25,54.4,266.93,Delivered,1340,5
SH11471,Warehouse_BOS,Atlanta,OnTrac,2023-05-17,2023-05-21,20.1,74.85,Delivered,451,4
SH11472,Warehouse_DEN,San Francisco,OnTrac,2023-05-01,2023-05-05,11.3,176.58,Delivered,1360,4
SH11473,Warehouse_MIA,Los Angeles,OnTrac,2023-12-27,2024-01-01,14.8,318.26,Delivered,2212,5
SH11474,Warehouse_LA,Portland,DHL,2023-08-02,2023-08-08,28.4,390.3,Delivered,2293,6
SH11475,Warehouse_MIA,Portland,UPS,2023-11-22,2023-11-28,28.1,303.53,Delivered,1711,6
SH11476,Warehouse_ATL,Seattle,FedEx,2023-08-05,2023-08-09,153.0,334.41,Delivered,1058,4
SH11477,Warehouse_MIA,San Francisco,DHL,2023-08-31,2023-09-03,14.2,101.86,Delivered,580,3
SH11478,Warehouse_NYC,Detroit,FedEx,2023-10-08,2023-10-13,34.0,228.26,Delivered,1463,5
SH11479,Warehouse_SF,New York,LaserShip,2023-03-07,2023-03-20,30.1,101.62,Delayed,615,2
SH11480,Warehouse_SF,Atlanta,LaserShip,2023-04-15,2023-04-19,79.1,264.42,Delivered,1487,4
SH11481,Warehouse_HOU,Dallas,OnTrac,2023-07-13,2023-07-16,8.1,188.86,Delivered,1472,3
SH11482,Warehouse_NYC,Phoenix,OnTrac,2023-09-23,2023-08-24,22.7,110.05,Delivered,787,3
SH11483,Warehouse_BOS,Houston,DHL,2023-09-08,2023-09-11,21.8,202.57,Delivered,1364,3
SH11484,Warehouse_LA,Los Angeles,FedEx,2023-05-09,2023-05-13,12.0,178.39,Delivered,1377,4
SH11485,Warehouse_SEA,San Francisco,UPS,2023-02-07,2023-02-12,11.3,199.25,Delivered,1332,5
SH11486,Warehouse_HOU,Phoenix,USPS,2023-08-21,2023-08-25,21.5,154.34,Delivered,1209,4
SH11487,Warehouse_BOS,Minneapolis,DHL,2023-11-08,2023-11-13,17.8,407.33,Delivered,2300,5
SH11488,Warehouse_BOS,Phoenix,USPS,2023-02-03,2023-02-04,22.5,63.76,In Transit,289,1
SH11489,Warehouse_CHI,Denver,UPS,2023-05-28,2023-06-01,15.8,152.2,Delivered,1000,4
SH11490,Warehouse_SEA,Seattle,LaserShip,2023-09-05,2023-09-09,11.8,88.65,Delivered,670,4
SH11491,Warehouse_SEA,Boston,DHL,2023-05-01,2023-05-07,11.6,359.48,Delivered,2379,6
SH11492,Warehouse_BOS,San Francisco,OnTrac,2023-09-27,2023-09-28,13.8,50.83,Delivered,274,1
SH11493,Warehouse_SF,Boston,UPS,2023-05-06,2023-05-10,33.3,236.83,Returned,1438,4
SH11494,Warehouse_DEN,Seattle,USPS,2023-08-22,2023-08-27,13.2,269.86,Delivered,2309,5
SH11495,Warehouse_LA,Chicago,Amazon Logistics,2023-05-24,2023-05-28,29.9,235.86,Delivered,1581,4
SH11496,Warehouse_NYC,New York,LaserShip,2023-03-30,2023-04-02,16.1,127.74,Delivered,932,3
SH11497,Warehouse_HOU,Minneapolis,DHL,2023-10-19,2023-10-20,10.8,,Delivered,185,1
SH11498,Warehouse_HOU,Boston,UPS,2023-06-30,2023-07-04,19.4,116.18,In Transit,812,4
SH11499,Warehouse_HOU,Phoenix,UPS,2023-04-16,2023-04-19,37.7,164.72,In Transit,925,3
SH11500,Warehouse_BOS,Portland,Amazon Logistics,2023-09-12,2023-09-27,16.0,110.54,Delayed,770,6
SH11501,Warehouse_BOS,Atlanta,UPS,2023-03-06,2023-03-11,26.2,212.17,Delivered,1541,5
SH11502,Warehouse_MIA,Chicago,FedEx,2023-07-21,2023-07-24,18.4,149.34,Delivered,974,3
SH11503,Warehouse_CHI,Denver,FedEx,2023-08-18,2023-08-20,22.3,151.26,Delivered,1000,2
SH11504,Warehouse_NYC,Miami,Amazon Logistics,2023-09-25,2023-09-26,21.1,49.13,Delivered,190,1
SH11505,Warehouse_ATL,Minneapolis,OnTrac,2023-06-30,2023-07-11,7.7,157.65,Delayed,1140,3
SH11506,Warehouse_SF,Miami,LaserShip,2023-03-28,2023-04-03,23.1,232.72,Delayed,1646,5
SH11507,Warehouse_SEA,Miami,FedEx,2023-10-10,2023-10-17,15.5,303.18,Delivered,2200,7
SH11508,Warehouse_DEN,Phoenix,OnTrac,2023-12-28,2024-01-02,6.8,343.72,Delivered,2246,5
SH11509,Warehouse_HOU,Boston,UPS,2023-10-23,2023-10-24,40.9,86.69,Delivered,295,1
SH11510,Warehouse_ATL,Chicago,LaserShip,2023-04-11,2023-04-18,13.9,302.88,In Transit,2212,7
SH11511,Warehouse_LA,New York,UPS,2023-05-28,2023-05-30,29.3,95.51,Delivered,458,2
SH11512,Warehouse_ATL,Detroit,LaserShip,2023-08-19,2023-08-29,23.9,321.25,Delayed,2386,5
SH11513,Warehouse_BOS,Miami,Amazon Logistics,2023-02-19,2023-02-23,48.5,220.96,Delivered,1396,4
SH11514,Warehouse_CHI,Phoenix,OnTrac,2023-12-15,2023-12-20,39.7,186.77,Delivered,890,5
SH11515,Warehouse_HOU,New York,Amazon Logistics,2023-04-28,2023-05-04,27.7,131.18,Delayed,916,3
SH11516,Warehouse_SF,Chicago,LaserShip,2023-07-25,2023-07-27,18.8,80.05,Delivered,496,2
SH11517,Warehouse_NYC,San Francisco,USPS,2023-09-18,2023-09-27,9.7,284.71,Delivered,2488,9
SH11518,Warehouse_BOS,Dallas,DHL,2023-06-16,2023-06-20,34.9,261.45,Delivered,1507,4
SH11519,Warehouse_DEN,Portland,LaserShip,2023-12-25,2023-12-26,22.3,,Delivered,148,1
SH11520,Warehouse_HOU,Dallas,Amazon Logistics,2023-05-31,2023-06-02,28.2,103.67,Delivered,599,2
SH11521,Warehouse_DEN,Denver,DHL,2023-08-09,2023-08-10,11.4,44.4,Delivered,234,1
SH11522,Warehouse_SF,San Francisco,DHL,2023-05-31,2023-06-08,10.8,271.64,Delivered,1974,8
SH11523,Warehouse_CHI,San Francisco,Amazon Logistics,2023-08-25,2023-08-31,12.2,259.25,Delivered,2271,6
SH11524,Warehouse_SF,Miami,FedEx,2023-08-29,2023-09-02,22.8,221.62,Returned,1599,4
SH11525,Warehouse_CHI,Minneapolis,DHL,2023-06-17,2023-06-22,15.1,142.08,Delivered,977,5
SH11526,Warehouse_NYC,Denver,Amazon Logistics,2023-10-03,2023-10-06,11.3,154.45,Delivered,1311,3
SH11527,Warehouse_CHI,Los Angeles,Amazon Logistics,2023-05-16,2023-05-18,64.7,105.03,Delivered,268,2
SH11528,Warehouse_DEN,San Francisco,USPS,2023-09-25,2023-09-29,64.8,258.52,Delivered,1466,4
SH11529,Warehouse_ATL,Chicago,DHL,2023-03-03,2023-03-12,21.2,312.87,Delivered,2181,9
SH11530,Warehouse_HOU,Houston,OnTrac,2023-01-06,2023-01-08,13.4,62.54,Delivered,379,2
SH11531,Warehouse_HOU,Portland,USPS,2023-10-31,2023-11-03,9.2,22.1,Delivered,123,3
SH11532,Warehouse_SF,Houston,LaserShip,2023-06-12,2023-06-15,35.4,,Delivered,1203,3
SH11533,Warehouse_ATL,Phoenix,USPS,2023-06-03,2023-06-06,41.9,108.73,Delivered,501,3
SH11534,Warehouse_SF,Minneapolis,Amazon Logistics,2023-12-28,2024-01-01,10.3,164.78,Lost,1034,4
SH11535,Warehouse_MIA,Denver,FedEx,2023-11-03,2023-11-04,6.0,50.96,In Transit,283,1
SH11536,Warehouse_SF,San Francisco,DHL,2023-12-24,2024-01-08,14.8,137.77,Delayed,655,4
SH11537,Warehouse_SEA,Minneapolis,OnTrac,2023-09-30,2023-10-02,17.9,87.69,Delivered,552,2
SH11538,Warehouse_CHI,Miami,FedEx,2023-05-13,2023-05-17,179.1,216.48,Delivered,1350,4
SH11539,Warehouse_LA,Minneapolis,FedEx,2023-11-23,2023-11-29,36.3,439.48,Delivered,2181,6
SH11540,Warehouse_ATL,Minneapolis,DHL,2023-06-04,2023-06-10,5.8,338.34,Delivered,2466,6
SH11541,Warehouse_SF,Phoenix,OnTrac,2023-05-07,2023-05-12,5.6,78.42,Delivered,636,5
SH11542,Warehouse_CHI,Detroit,USPS,2023-12-02,2023-12-04,14.1,58.04,Delivered,283,2
SH11543,Warehouse_SF,Miami,Amazon Logistics,2023-04-28,2023-04-30,12.0,43.35,Delivered,208,2
SH11544,Warehouse_LA,Seattle,LaserShip,2023-11-23,2023-11-26,51.0,,Delivered,1135,3
SH11545,Warehouse_SEA,Atlanta,OnTrac,2023-06-17,2023-06-20,25.2,190.12,Delivered,1442,3
SH11546,Warehouse_LA,New York,LaserShip,2023-05-06,2023-05-09,24.1,70.43,Delivered,295,3
SH11547,Warehouse_BOS,Denver,OnTrac,2023-10-29,2023-11-06,17.5,240.07,Delivered,1720,8
SH11548,Warehouse_HOU,Boston,OnTrac,2023-06-15,2023-06-18,46.3,155.66,Delivered,912,3
SH11549,Warehouse_BOS,Miami,LaserShip,2023-06-16,2023-06-23,25.6,287.97,Lost,2129,7
SH11550,Warehouse_ATL,Miami,OnTrac,2023-03-29,2023-03-30,41.5,85.01,Delivered,305,1
SH11551,Warehouse_MIA,Seattle,DHL,2023-09-25,,17.4,305.83,Delivered,1894,6
SH11552,Warehouse_SEA,Boston,OnTrac,2023-01-03,,184.3,497.31,Delayed,1941,7
SH11553,Warehouse_BOS,Atlanta,LaserShip,2023-08-24,2023-08-30,50.5,323.77,Delivered,2250,6
SH11554,Warehouse_MIA,Detroit,LaserShip,2023-09-16,2023-09-23,9.0,261.35,Delivered,2105,7
SH11555,Warehouse_SF,Houston,DHL,2023-12-20,2023-12-27,10.5,81.73,Delayed,397,2
SH11556,Warehouse_DEN,Miami,Amazon Logistics,2023-01-10,2023-01-14,6.7,54.04,Delivered,392,4
SH11557,Warehouse_SF,Houston,OnTrac,2023-07-11,2023-07-25,9.0,126.74,Delayed,979,4
SH11558,Warehouse_CHI,Portland,USPS,2023-03-14,2023-03-22,15.1,193.28,Delayed,1427,4
SH11559,Warehouse_SF,Dallas,OnTrac,2023-01-26,2023-01-31,20.7,254.82,Delivered,1956,5
SH11560,Warehouse_NYC,Houston,USPS,2023-11-24,2023-11-29,18.1,132.04,Delivered,863,5
SH11561,Warehouse_SEA,New York,USPS,2023-04-22,2023-04-29,22.1,305.98,Delivered,2347,7
SH11562,Warehouse_SEA,Houston,DHL,2023-04-27,2023-05-01,28.8,151.25,Delivered,919,4
SH11563,Warehouse_LA,Boston,OnTrac,2023-11-21,2023-11-24,46.2,94.64,Delivered,176,3
SH11564,Warehouse_SEA,Detroit,DHL,2023-07-26,2023-07-31,49.5,383.77,Delivered,2055,5
SH11565,Warehouse_HOU,Chicago,UPS,2023-04-10,,39.2,293.51,Delivered,1732,6
SH11566,Warehouse_HOU,Los Angeles,USPS,2023-10-04,2023-10-09,17.7,168.61,Delivered,1439,5
SH11567,Warehouse_HOU,Minneapolis,FedEx,2023-03-30,2023-04-01,27.9,138.4,Delivered,860,2
SH11568,Warehouse_SF,Atlanta,DHL,2023-01-16,2023-01-21,4.6,291.01,Delivered,2171,5
SH11569,Warehouse_MIA,Detroit,UPS,2023-03-09,2023-03-16,13.6,261.01,Delivered,2029,7
SH11570,Warehouse_CHI,Chicago,LaserShip,2023-03-07,2023-03-11,137.5,165.56,Delivered,136,4
SH11571,Warehouse_DEN,Minneapolis,Amazon Logistics,2023-04-20,2023-04-27,17.1,303.85,Delivered,2247,7
SH11572,Warehouse_SF,Denver,UPS,2023-12-07,2023-12-08,25.9,60.74,Delivered,131,1
SH11573,Warehouse_CHI,Denver,DHL,2023-10-03,2023-10-07,18.3,172.23,Delivered,1000,4
SH11574,Warehouse_DEN,Denver,OnTrac,2023-12-20,2023-12-22,6.8,30.04,Delivered,152,2
SH11575,Warehouse_DEN,Phoenix,FedEx,2023-12-20,2023-12-21,34.7,86.21,Delivered,224,1
SH11576,Warehouse_LA,Houston,OnTrac,2023-07-01,2023-07-13,36.8,150.78,Delayed,882,2
SH11577,Warehouse_MIA,San Francisco,Amazon Logistics,2023-12-07,2023-12-11,28.7,238.39,Delivered,1229,4
SH11578,Warehouse_ATL,Atlanta,FedEx,2023-01-16,2023-01-19,8.1,171.35,Returned,1305,3
SH11579,Warehouse_NYC,Seattle,DHL,2023-07-27,2023-07-30,34.6,91.64,Delivered,344,3
SH11580,Warehouse_SEA,Denver,UPS,2023-08-07,,52.4,194.19,Delivered,1071,4
SH11581,Warehouse_SEA,Chicago,OnTrac,2023-12-06,2023-12-13,10.8,225.38,Delivered,1369,7
SH11582,Warehouse_LA,Los Angeles,UPS,2023-04-22,2023-04-27,16.5,282.23,Delivered,2056,5
SH11583,Warehouse_HOU,Chicago,USPS,2023-12-19,2023-12-23,108.5,299.16,Delivered,1240,4
SH11584,Warehouse_DEN,Los Angeles,OnTrac,2023-04-02,2023-04-06,5.8,173.56,Delivered,1355,4
SH11585,Warehouse_HOU,Chicago,DHL,2023-10-21,2023-11-03,31.0,346.62,Delayed,2201,8
SH11586,Warehouse_BOS,Atlanta,USPS,2023-10-16,2023-10-17,58.5,83.51,Delivered,122,1
SH11587,Warehouse_MIA,Denver,Amazon Logistics,2023-10-04,2023-10-06,18.3,119.1,Lost,860,2
SH11588,Warehouse_HOU,Detroit,Amazon Logistics,2023-08-19,2023-08-24,38.1,172.76,Delivered,1115,5
SH11589,Warehouse_MIA,San Francisco,DHL,2023-05-06,,42.5,287.0,Delivered,1527,3
SH11590,Warehouse_SEA,Atlanta,Amazon Logistics,2023-10-16,2023-10-19,15.2,160.36,Delivered,1098,3
SH11591,Warehouse_MIA,Los Angeles,OnTrac,2023-08-05,2023-08-11,23.4,311.04,Delivered,2447,6
SH11592,Warehouse_BOS,Los Angeles,UPS,2023-01-12,2023-01-17,31.7,195.68,Delivered,1114,5
SH11593,Warehouse_NYC,Dallas,USPS,2023-01-12,2023-01-15,16.3,105.67,Delivered,759,3
SH11594,Warehouse_SEA,Dallas,USPS,2023-03-14,2023-03-19,34.0,267.21,Delivered,2176,5
SH11595,Warehouse_MIA,Dallas,Amazon Logistics,2023-12-19,2023-12-22,10.0,60.18,Delivered,287,3
SH11596,Warehouse_LA,New York,UPS,2023-11-07,2023-11-11,17.4,250.16,Delivered,1356,4
SH11597,Warehouse_DEN,Atlanta,OnTrac,2023-10-24,2023-10-26,20.0,113.54,Delivered,737,2
SH11598,Warehouse_SF,Phoenix,Amazon Logistics,2023-07-12,2023-07-15,11.5,148.69,Delivered,1189,3
SH11599,Warehouse_CHI,Denver,DHL,2023-12-11,2023-12-14,35.1,226.64,Delivered,1000,3
SH11600,Warehouse_LA,Minneapolis,LaserShip,2023-10-16,2023-10-22,32.3,304.81,Delivered,2156,6
SH11601,Warehouse_MIA,Miami,UPS,2023-07-16,2023-07-18,38.4,177.3,Delivered,916,2
SH11602,Warehouse_SF,Seattle,USPS,2023-07-28,2023-08-09,71.9,123.54,Delayed,450,2
SH11603,Warehouse_CHI,New York,OnTrac,2023-12-15,2023-12-19,10.7,219.96,Delivered,1474,4
SH11604,Warehouse_SEA,Miami,USPS,2023-01-14,2023-01-18,20.6,181.01,In Transit,1523,4
SH11605,Warehouse_NYC,Seattle,OnTrac,2023-03-25,2023-03-31,27.4,,Delivered,986,6
SH11606,Warehouse_BOS,Detroit,DHL,2023-06-16,2023-07-05,23.1,323.18,Delayed,1989,6
SH11607,Warehouse_SEA,Houston,LaserShip,2023-03-09,2023-03-14,8.2,212.27,Delivered,1713,5
SH11608,Warehouse_MIA,Portland,LaserShip,2023-12-07,2023-12-09,30.1,122.82,Delivered,594,2
SH11609,Warehouse_NYC,Phoenix,FedEx,2023-12-22,2023-12-27,12.6,367.26,Delivered,2151,5
SH11610,Warehouse_CHI,Boston,Amazon Logistics,2023-02-09,2023-02-13,33.4,160.62,Delivered,989,4
SH11611,Warehouse_ATL,Denver,UPS,2023-12-21,2023-12-22,17.3,70.13,Delivered,250,1
SH11612,Warehouse_LA,Boston,OnTrac,2023-05-24,2023-05-27,39.6,95.86,Delivered,378,3
SH11613,Warehouse_CHI,Detroit,Amazon Logistics,2023-09-27,2023-09-28,58.9,105.74,Delivered,283,1
SH11614,Warehouse_BOS,Detroit,DHL,2023-09-09,2023-09-12,66.7,268.34,Delivered,1387,3
SH11615,Warehouse_SEA,Houston,FedEx,2023-04-04,2023-04-10,7.0,303.42,Delivered,2228,6
SH11616,Warehouse_DEN,Atlanta,LaserShip,2023-05-19,2023-05-24,49.9,288.11,Delivered,2067,5
SH11617,Warehouse_HOU,Detroit,USPS,2023-09-04,2023-09-10,7.2,,Delayed,881,5
SH11618,Warehouse_SF,Boston,USPS,2023-08-24,2023-08-27,8.8,132.34,Delivered,1021,3
SH11619,Warehouse_MIA,Minneapolis,LaserShip,2023-09-28,2023-10-01,14.5,183.23,Delivered,1420,3
SH11620,Warehouse_BOS,Phoenix,LaserShip,2023-03-08,2023-03-12,25.8,137.06,In Transit,896,4
SH11621,Warehouse_SF,Los Angeles,OnTrac,2023-04-25,2023-04-27,10.6,110.85,Delivered,752,2
SH11622,Warehouse_ATL,Atlanta,USPS,2023-11-25,2023-11-27,22.1,93.0,Delivered,398,2
SH11623,Warehouse_DEN,Miami,Amazon Logistics,2023-04-17,2023-04-22,15.3,157.36,Delivered,1237,5
SH11624,Warehouse_DEN,Miami,OnTrac,2023-01-30,2023-02-03,16.2,230.74,Delivered,1651,4
SH11625,Warehouse_LA,Miami,Amazon Logistics,2023-12-31,2024-01-04,37.0,306.42,Delivered,1658,4
SH11626,Warehouse_MIA,Denver,USPS,2023-12-11,2023-12-17,42.7,319.58,Delivered,1829,6
SH11627,Warehouse_NYC,Houston,DHL,2023-02-03,2023-02-08,7.4,252.34,Delivered,1879,5
SH11628,Warehouse_HOU,Detroit,Amazon Logistics,2023-08-17,2023-08-22,23.4,89.92,Delayed,454,1
SH11629,Warehouse_NYC,Minneapolis,Amazon Logistics,2023-05-06,2023-05-07,34.9,61.85,Delivered,197,1
SH11630,Warehouse_DEN,Chicago,OnTrac,2023-05-24,2023-05-29,8.1,174.87,Delivered,1325,5
SH11631,Warehouse_LA,Portland,FedEx,2023-11-08,2023-11-14,6.2,268.27,Delivered,1538,6
SH11632,Warehouse_SF,Chicago,OnTrac,2023-01-05,2023-01-10,14.0,151.05,Delivered,1077,5
SH11633,Warehouse_HOU,Miami,DHL,2023-11-06,2023-11-10,10.0,118.15,Delayed,638,2
SH11634,Warehouse_SF,Boston,USPS,2023-11-19,2023-11-28,43.6,304.3,Delivered,1947,9
SH11635,Warehouse_DEN,Atlanta,Amazon Logistics,2023-06-22,2023-06-27,16.1,143.0,Delivered,1074,5
SH11636,Warehouse_ATL,Chicago,LaserShip,2023-06-12,2023-06-15,21.3,91.45,Delivered,587,3
SH11637,Warehouse_LA,Seattle,USPS,2023-03-22,2023-03-26,66.3,204.27,Delivered,1135,4
SH11638,Warehouse_MIA,Atlanta,OnTrac,2023-02-21,2023-02-24,5.9,103.51,Delivered,746,3
SH11639,Warehouse_BOS,Boston,USPS,2023-10-03,2023-10-07,28.9,227.91,Lost,1675,4
SH11640,Warehouse_LA,Boston,USPS,2023-10-31,2023-11-07,32.4,226.41,Delivered,1636,7
SH11641,Warehouse_HOU,San Francisco,USPS,2023-01-19,2023-01-26,53.0,322.97,Delivered,2490,7
SH11642,Warehouse_MIA,Portland,USPS,2023-04-30,2023-05-13,37.0,211.45,Delayed,1433,4
SH11643,Warehouse_ATL,Detroit,OnTrac,2023-05-15,2023-05-17,33.8,134.61,Lost,775,2
SH11644,Warehouse_HOU,San Francisco,OnTrac,2023-08-22,2023-08-28,12.3,190.39,Delivered,1393,6
SH11645,Warehouse_LA,Los Angeles,DHL,2023-02-02,2023-02-08,15.5,351.5,Delivered,2499,6
SH11646,Warehouse_ATL,Phoenix,OnTrac,2023-05-25,2023-05-28,29.2,126.94,Delivered,680,3
SH11647,Warehouse_CHI,Houston,DHL,2023-02-28,2023-03-07,39.9,36.45,Delayed,2190,6
SH11648,Warehouse_LA,Los Angeles,DHL,2023-07-27,2023-08-02,24.6,295.52,Delivered,1899,6
SH11649,Warehouse_ATL,Phoenix,FedEx,2023-02-22,2023-02-27,27.4,336.51,Delivered,2166,5
SH11650,Warehouse_CHI,Dallas,OnTrac,2023-08-27,2023-08-30,9.9,67.66,Delivered,520,3
SH11651,Warehouse_DEN,New York,Amazon Logistics,2023-01-30,2023-02-01,16.2,106.95,Delivered,715,2
SH11652,Warehouse_ATL,Dallas,LaserShip,2023-10-20,2023-10-25,27.9,261.5,In Transit,1773,5
SH11653,Warehouse_SEA,Detroit,DHL,2023-05-15,2023-05-17,16.2,75.07,Delivered,369,2
SH11654,Warehouse_NYC,Los Angeles,FedEx,2023-08-18,2023-08-20,5.3,107.55,Delivered,846,2
SH11655,Warehouse_LA,Boston,Amazon Logistics,2023-08-29,2023-09-01,23.7,137.37,Delivered,905,3
SH11656,Warehouse_BOS,Los Angeles,DHL,2023-12-02,2023-12-04,5.6,36.1,Delivered,171,2
SH11657,Warehouse_MIA,Minneapolis,DHL,2023-02-18,2023-02-24,8.9,296.47,Delivered,2222,6
SH11658,Warehouse_SEA,Miami,FedEx,2023-02-08,2023-02-14,27.2,375.67,Delivered,2462,6
SH11659,Warehouse_ATL,Minneapolis,OnTrac,2023-07-06,2023-07-11,9.7,191.62,Delivered,1529,5
SH11660,Warehouse_BOS,Miami,UPS,2023-04-30,2023-05-05,3.0,237.95,Delivered,1912,5
SH11661,Warehouse_LA,New York,LaserShip,2023-12-17,2023-12-20,60.3,272.78,Delivered,1194,3
SH11662,Warehouse_CHI,Detroit,UPS,2023-12-09,2023-12-20,10.3,,Delayed,283,1
SH11663,Warehouse_SF,Portland,LaserShip,2023-06-11,2023-06-17,34.3,296.22,Delivered,1916,6
SH11664,Warehouse_MIA,Denver,UPS,2023-04-08,2023-04-13,34.2,113.11,Delivered,504,5
SH11665,Warehouse_SEA,Chicago,Amazon Logistics,2023-08-01,2023-08-09,70.5,367.67,Delivered,2442,8
SH11666,Warehouse_LA,Seattle,LaserShip,2023-03-27,2023-04-01,13.1,162.21,Delivered,1135,5
SH11667,Warehouse_CHI,Phoenix,LaserShip,2023-10-30,2023-11-04,26.5,254.13,Delivered,1815,5
SH11668,Warehouse_DEN,Denver,FedEx,2023-12-27,2023-12-30,13.6,166.26,In Transit,834,3
SH11669,Warehouse_ATL,Seattle,DHL,2023-11-27,2023-11-30,18.6,202.15,Delivered,997,3
SH11670,Warehouse_LA,Phoenix,Amazon Logistics,2023-02-27,2023-03-01,32.6,89.42,Delivered,373,2
SH11671,Warehouse_MIA,Chicago,FedEx,2023-12-06,2023-12-13,9.0,352.78,Delivered,1993,7
SH11672,Warehouse_NYC,San Francisco,LaserShip,2023-05-05,2023-05-12,19.4,322.16,Delivered,2423,7
SH11673,Warehouse_BOS,Dallas,LaserShip,2023-05-23,2023-05-27,4.7,228.78,Delivered,1732,4
SH11674,Warehouse_MIA,Portland,USPS,2023-06-29,2023-07-01,15.9,119.24,Delivered,928,2
SH11675,Warehouse_SEA,Detroit,FedEx,2023-04-06,2023-04-10,16.0,220.43,Delivered,1521,4
SH11676,Warehouse_ATL,Detroit,Amazon Logistics,2023-08-05,2023-08-12,11.4,263.34,Delivered,2178,7
SH11677,Warehouse_HOU,Atlanta,OnTrac,2023-06-03,2023-06-17,43.6,155.15,Delayed,800,4
SH11678,Warehouse_DEN,Boston,LaserShip,2023-08-23,2023-08-28,45.5,293.95,Delivered,2201,5
SH11679,Warehouse_SF,Phoenix,USPS,2023-05-17,2023-05-18,18.3,31.27,Delivered,117,1
SH11680,Warehouse_ATL,Boston,DHL,2023-06-15,2023-06-20,29.2,280.92,Delivered,1739,5
SH11681,Warehouse_MIA,Atlanta,FedEx,2023-04-05,2023-04-21,81.9,247.05,Delayed,1123,3
SH11682,Warehouse_SF,Chicago,LaserShip,2023-04-16,2023-04-17,43.5,111.47,Delivered,421,1
SH11683,Warehouse_SF,Seattle,UPS,2023-02-13,2023-02-19,12.5,119.12,Delivered,916,6
SH11684,Warehouse_NYC,San Francisco,USPS,2023-05-20,2023-05-26,21.5,271.82,Delivered,2202,6
SH11685,Warehouse_NYC,Boston,OnTrac,2023-08-31,2023-09-02,19.0,46.94,Delivered,215,2
SH11686,Warehouse_SEA,Seattle,OnTrac,2023-11-24,2023-11-27,53.8,121.01,Delivered,371,3
SH11687,Warehouse_SF,Seattle,Amazon Logistics,2023-03-16,2023-03-30,21.6,73.32,Delayed,378,3
SH11688,Warehouse_SEA,Chicago,FedEx,2023-09-23,2023-10-01,14.8,215.86,Delivered,1456,8
SH11689,Warehouse_LA,Chicago,FedEx,2023-10-08,2023-10-18,10.7,170.69,Delayed,1114,3
SH11690,Warehouse_DEN,Portland,UPS,2023-06-16,2023-06-20,42.0,218.32,Delivered,1417,4
SH11691,Warehouse_SEA,Houston,DHL,2023-05-05,2023-05-10,19.0,224.15,Delivered,1402,5
SH11692,Warehouse_LA,Atlanta,DHL,2023-03-25,2023-03-26,18.4,46.71,Delivered,178,1
SH11693,Warehouse_DEN,Houston,UPS,2023-01-29,2023-02-03,16.0,205.32,Delivered,1575,5
SH11694,Warehouse_NYC,Atlanta,USPS,2023-09-23,2023-09-30,13.9,107.12,Delivered,870,7
SH11695,Warehouse_ATL,Portland,Amazon Logistics,2023-04-06,2023-04-13,6.3,258.52,Delivered,1995,7
SH11696,Warehouse_DEN,Portland,USPS,2023-01-27,2023-01-29,20.0,92.89,Delivered,606,2
SH11697,Warehouse_NYC,Minneapolis,OnTrac,2023-05-15,2023-05-18,30.8,84.89,Delivered,433,3
SH11698,Warehouse_SEA,Portland,DHL,2023-11-09,2023-11-13,38.8,192.95,Delivered,755,4
SH11699,Warehouse_CHI,Portland,LaserShip,2023-02-25,2023-03-02,69.7,267.92,Delivered,1580,5
SH11700,Warehouse_ATL,Los Angeles,USPS,2023-06-14,2023-06-19,45.3,234.57,Delivered,1464,5
SH11701,Warehouse_HOU,Minneapolis,Amazon Logistics,2023-10-10,2023-10-29,43.7,350.82,Delayed,2299,6
SH11702,Warehouse_CHI,Miami,Amazon Logistics,2023-03-01,2023-03-07,16.4,178.38,Delivered,1350,6
SH11703,Warehouse_HOU,Los Angeles,USPS,2023-06-24,2023-06-25,7.0,49.21,Returned,386,1
SH11704,Warehouse_BOS,Portland,UPS,2023-07-02,2023-07-10,13.0,250.6,Delivered,1899,8
SH11705,Warehouse_LA,Portland,LaserShip,2023-08-20,2023-08-24,40.5,155.06,Delivered,787,4
SH11706,Warehouse_NYC,Portland,LaserShip,2023-05-26,2023-06-01,50.6,328.01,Delivered,2388,6
SH11707,Warehouse_ATL,Dallas,Amazon Logistics,2023-07-29,2023-08-03,35.4,301.47,Delivered,2347,5
SH11708,Warehouse_SF,San Francisco,FedEx,2023-11-14,2023-11-19,9.7,228.09,Delivered,1364,5
SH11709,Warehouse_LA,Seattle,UPS,2023-02-27,2023-03-02,7.2,137.16,Delivered,1135,3
SH11710,Warehouse_CHI,Boston,OnTrac,2023-03-11,2023-03-18,10.7,290.55,Delivered,2200,7
SH11711,Warehouse_CHI,Denver,FedEx,2023-04-21,2023-04-27,19.5,150.02,Delivered,1000,6
SH11712,Warehouse_BOS,Chicago,UPS,2023-05-05,2023-05-08,11.7,99.97,Delivered,701,3
SH11713,Warehouse_NYC,Detroit,DHL,2023-04-12,2023-04-16,28.8,325.2,Delivered,1883,4
